,ts,action,img_path,user_x,lat,lon
16480,1600689720.0,outdoor_act,./ETRI_data_RP_png/user04/1600640400/RP/1600689720.png,user04,37.4812141,127.14260049285714
16485,1598938080.0,work,./ETRI_data_RP_png/user02/1598886000/RP/1598938080.png,user02,37.521580555555566,127.03277636666668
16489,1598938080.0,work,./ETRI_data_RP_png/user04/1598912400/RP/1598938080.png,user04,37.47769989166667,127.12274378333336
16504,1600333260.0,work,./ETRI_data_RP_png/user04/1600294800/RP/1600333260.png,user04,37.476887155,127.12366454500004
16514,1600764600.0,work,./ETRI_data_RP_png/user02/1600700400/RP/1600764600.png,user02,37.521517933333335,127.0327113222222
16520,1600764600.0,work,./ETRI_data_RP_png/user04/1600726800/RP/1600764600.png,user04,37.47770141666667,127.12297799166664
16524,1600398060.0,meal,./ETRI_data_RP_png/user04/1600380900/RP/1600398060.png,user04,37.480871541666666,127.12236886666663
16528,1601011620.0,work,./ETRI_data_RP_png/user04/1600986000/RP/1601011620.png,user04,37.47774321666667,127.12257438333334
16538,1600747740.0,work,./ETRI_data_RP_png/user04/1600726800/RP/1600747740.png,user04,37.47768477500001,127.12229306666669
16550,1599378600.0,recreation_etc,./ETRI_data_RP_png/user04/1599347400/RP/1599378600.png,user04,37.434959158333335,127.13889344166668
16559,1599448200.0,meal,./ETRI_data_RP_png/user04/1599430860/RP/1599448200.png,user04,37.47792775714285,127.12259941428572
16563,1599370920.0,entertainment,./ETRI_data_RP_png/user12/1599345000/RP/1599370920.png,user12,37.42769582222222,128.11210774444442
16571,1599370920.0,household,./ETRI_data_RP_png/user04/1599347400/RP/1599370920.png,user04,37.43497305,127.13890150833332
16573,1598953980.0,work,./ETRI_data_RP_png/user02/1598886000/RP/1598953980.png,user02,37.52157811111111,127.03276669999998
16580,1598953980.0,household,./ETRI_data_RP_png/user04/1598912400/RP/1598953980.png,user04,37.434957375,127.1388442
16587,1599869100.0,recreation_etc,./ETRI_data_RP_png/user04/1599859800/RP/1599869100.png,user04,37.43494880833334,127.13888130833332
16596,1600774800.0,work,./ETRI_data_RP_png/user02/1600700400/RP/1600774800.png,user02,37.52143406,127.03278805
16602,1600774800.0,work,./ETRI_data_RP_png/user04/1600726800/RP/1600774800.png,user04,37.47770236666667,127.12241868333336
16607,1599913140.0,socialising,./ETRI_data_RP_png/user04/1599859800/RP/1599913140.png,user04,37.601411865,126.92732865500004
16627,1599554880.0,work,./ETRI_data_RP_png/user04/1599522960/RP/1599554880.png,user04,37.47783937777778,127.12274122222225
16633,1599009180.0,work,./ETRI_data_RP_png/user02/1598972400/RP/1599009180.png,user02,37.52156267777778,127.03271417777776
16647,1600852800.0,work,./ETRI_data_RP_png/user04/1600816860/RP/1600852800.png,user04,37.47767167272727,127.12229150000002
16653,1600212840.0,work,./ETRI_data_RP_png/user04/1600207800/RP/1600212840.png,user04,37.47773739090909,127.12307922727274
16656,1600057500.0,work,./ETRI_data_RP_png/user04/1600035000/RP/1600057500.png,user04,37.47769268333334,127.12234603333332
16671,1598868600.0,travel,./ETRI_data_RP_png/user04/1598828400/RP/1598868600.png,user04,37.448603860000006,127.12664037500004
16678,1600650660.0,work,./ETRI_data_RP_png/user04/1600640400/RP/1600650660.png,user04,37.47768568333333,127.12239726666668
16682,1600650660.0,work,./ETRI_data_RP_png/user02/1600614000/RP/1600650660.png,user02,37.521517377777776,127.03268498888887
16688,1601196420.0,work,./ETRI_data_RP_png/user04/1601163000/RP/1601196420.png,user04,37.434968785,127.138876615
16708,1599033480.0,work,./ETRI_data_RP_png/user04/1599001800/RP/1599033480.png,user04,37.47769338333333,127.12238085
16721,1601171280.0,travel,./ETRI_data_RP_png/user04/1601163000/RP/1601171280.png,user04,37.58837471,127.070624275
16724,1598933160.0,work,./ETRI_data_RP_png/user04/1598912400/RP/1598933160.png,user04,37.477662691666666,127.12311674166666
16726,1598933160.0,work,./ETRI_data_RP_png/user02/1598886000/RP/1598933160.png,user02,37.521580155555554,127.0327727
16729,1598865000.0,work,./ETRI_data_RP_png/user04/1598828400/RP/1598865000.png,user04,37.47769315833334,127.122421025
16741,1599877260.0,shop,./ETRI_data_RP_png/user06/1599836400/RP/1599877260.png,user06,37.5159525,127.0201065
16747,1600067880.0,work,./ETRI_data_RP_png/user04/1600035000/RP/1600067880.png,user04,37.47776210714285,127.1230712
16755,1598848920.0,travel,./ETRI_data_RP_png/user04/1598828400/RP/1598848920.png,user04,37.53305779,127.06041391499998
16764,1600568220.0,recreation_media,./ETRI_data_RP_png/user04/1600558200/RP/1600568220.png,user04,37.434959883333335,127.13888228333336
16776,1600064940.0,work,./ETRI_data_RP_png/user04/1600035000/RP/1600064940.png,user04,37.477730908333335,127.12298869166663
16785,1600511400.0,socialising,./ETRI_data_RP_png/user04/1600470000/RP/1600511400.png,user04,37.43492454166668,127.13886289166668
16799,1601539860.0,personal_care,./ETRI_data_RP_png/user06/1601478000/RP/1601539860.png,user06,37.513629845,127.04580343499995
16802,1600580040.0,work,./ETRI_data_RP_png/user04/1600558200/RP/1600580040.png,user04,37.434954575,127.13885885833334
16810,1600326240.0,work,./ETRI_data_RP_png/user04/1600294800/RP/1600326240.png,user04,37.434807395,127.138950565
16818,1600744920.0,meal,./ETRI_data_RP_png/user02/1600700400/RP/1600744920.png,user02,37.52160384166666,127.03111489166668
16829,1600744920.0,meal,./ETRI_data_RP_png/user04/1600726800/RP/1600744920.png,user04,37.478783508333336,127.11899035833332
16837,1600339440.0,work,./ETRI_data_RP_png/user04/1600294800/RP/1600339440.png,user04,37.47769250833333,127.122587975
16849,1600332840.0,travel,./ETRI_data_RP_png/user04/1600294800/RP/1600332840.png,user04,37.449632835,127.12672967
16860,1598854140.0,work,./ETRI_data_RP_png/user04/1598828400/RP/1598854140.png,user04,37.47763267692308,127.12301650769233
16862,1601082840.0,recreation_media,./ETRI_data_RP_png/user02/1601046000/RP/1601082840.png,user02,37.529849991666666,127.03757394166666
16866,1601082840.0,household,./ETRI_data_RP_png/user04/1601079300/RP/1601082840.png,user04,37.43498625454546,127.1388845181818
16872,1599034500.0,work,./ETRI_data_RP_png/user02/1598972400/RP/1599034500.png,user02,37.52156278888889,127.0327162
16877,1599034500.0,work,./ETRI_data_RP_png/user04/1599001800/RP/1599034500.png,user04,37.47787651666666,127.1228812
16880,1599988140.0,work,./ETRI_data_RP_png/user02/1599922800/RP/1599988140.png,user02,37.52111462222222,127.0332115
16896,1599988140.0,meal,./ETRI_data_RP_png/user04/1599957060/RP/1599988140.png,user04,37.43493928333333,127.138888775
16900,1599375180.0,work,./ETRI_data_RP_png/user04/1599347400/RP/1599375180.png,user04,37.43493944166666,127.138869875
16904,1599375180.0,entertainment,./ETRI_data_RP_png/user12/1599345000/RP/1599375180.png,user12,37.38298225833333,128.1701163666667
16916,1599020700.0,work,./ETRI_data_RP_png/user02/1598972400/RP/1599020700.png,user02,37.5215204875,127.0328657375
16921,1599020700.0,meal,./ETRI_data_RP_png/user04/1599001800/RP/1599020700.png,user04,37.47753665,127.1251582
16924,1600345440.0,personal_care,./ETRI_data_RP_png/user06/1600304580/RP/1600345440.png,user06,37.5138196,127.04591441
16926,1600345440.0,work,./ETRI_data_RP_png/user04/1600294800/RP/1600345440.png,user04,37.47767251666667,127.12250074166668
16938,1600154880.0,community_interaction,./ETRI_data_RP_png/user06/1600095600/RP/1600154880.png,user06,37.684914794736834,126.88490573157895
16945,1600154880.0,work,./ETRI_data_RP_png/user04/1600122300/RP/1600154880.png,user04,37.47766713,127.12228769
16952,1599692640.0,travel,./ETRI_data_RP_png/user04/1599690000/RP/1599692640.png,user04,37.43664489,127.139320025
16959,1599131640.0,work,./ETRI_data_RP_png/user02/1599058800/RP/1599131640.png,user02,37.52157906666667,127.03269321111112
16964,1599131640.0,household,./ETRI_data_RP_png/user04/1599085500/RP/1599131640.png,user04,37.43492596666667,127.13885973333332
16967,1599796800.0,travel,./ETRI_data_RP_png/user04/1599776160/RP/1599796800.png,user04,37.474818655,127.12023141
16970,1599908460.0,sleep,./ETRI_data_RP_png/user02/1599893100/RP/1599908460.png,user02,37.52985264615385,127.0376505
16975,1599908460.0,socialising,./ETRI_data_RP_png/user04/1599859800/RP/1599908460.png,user04,37.522108933333335,127.03141704166666
16983,1600400700.0,meal,./ETRI_data_RP_png/user04/1600380900/RP/1600400700.png,user04,37.47823322500001,127.12015177
16987,1600732140.0,travel,./ETRI_data_RP_png/user02/1600700400/RP/1600732140.png,user02,37.52917625833334,127.03499136666666
16996,1600732140.0,work,./ETRI_data_RP_png/user04/1600726800/RP/1600732140.png,user04,37.478003215,127.12279333499998
16999,1599791040.0,travel,./ETRI_data_RP_png/user04/1599776160/RP/1599791040.png,user04,37.47789216666666,127.1227496583333
17003,1600332000.0,travel,./ETRI_data_RP_png/user04/1600294800/RP/1600332000.png,user04,37.43492746923078,127.13885341538465
17016,1599371340.0,entertainment,./ETRI_data_RP_png/user12/1599345000/RP/1599371340.png,user12,37.42770628888889,128.11209150000002
17024,1599371340.0,household,./ETRI_data_RP_png/user04/1599347400/RP/1599371340.png,user04,37.43497513333334,127.13890371666668
17028,1601112780.0,shop,./ETRI_data_RP_png/user12/1601076000/RP/1601112780.png,user12,37.61381377777778,126.92721938888889
17033,1601112780.0,personal_care,./ETRI_data_RP_png/user02/1601046000/RP/1601112780.png,user02,37.535377700000005,127.00976216363637
17034,1600589940.0,entertainment,./ETRI_data_RP_png/user12/1600554660/RP/1600589940.png,user12,37.61256052380952,126.9284540904762
17044,1600589940.0,recreation_media,./ETRI_data_RP_png/user04/1600558200/RP/1600589940.png,user04,37.434926583333336,127.13886785
17054,1600938660.0,work,./ETRI_data_RP_png/user04/1600899900/RP/1600938660.png,user04,37.47767388181818,127.12228888181816
17061,1600924860.0,work,./ETRI_data_RP_png/user04/1600899900/RP/1600924860.png,user04,37.47769100833333,127.12279779166666
17068,1598846880.0,travel,./ETRI_data_RP_png/user04/1598828400/RP/1598846880.png,user04,37.643078145,127.016296045
17070,1599640920.0,entertainment,./ETRI_data_RP_png/user11/1599577260/RP/1599640920.png,user11,37.48460058333333,126.9815834916667
17075,1600759020.0,work,./ETRI_data_RP_png/user04/1600726800/RP/1600759020.png,user04,37.477784,127.122481075
17079,1600759020.0,work,./ETRI_data_RP_png/user02/1600700400/RP/1600759020.png,user02,37.521517288888894,127.0326971777778
17093,1599978000.0,household,./ETRI_data_RP_png/user04/1599957060/RP/1599978000.png,user04,37.43494193333333,127.13887743333332
17096,1599978000.0,recreation_media,./ETRI_data_RP_png/user02/1599922800/RP/1599978000.png,user02,37.52997283846154,127.0376549846154
17113,1599446340.0,work,./ETRI_data_RP_png/user04/1599430860/RP/1599446340.png,user04,37.47768235833333,127.122411575
17123,1601004720.0,meal,./ETRI_data_RP_png/user04/1600986000/RP/1601004720.png,user04,37.463814725,127.12695858333332
17134,1601004720.0,meal,./ETRI_data_RP_png/user02/1600961640/RP/1601004720.png,user02,37.52177909230769,127.03157436923075
17139,1601015700.0,work,./ETRI_data_RP_png/user04/1600986000/RP/1601015700.png,user04,37.47765970833333,127.12282314166669
17142,1601015700.0,work,./ETRI_data_RP_png/user02/1600961640/RP/1601015700.png,user02,37.52152695555556,127.03270978888888
17150,1600571580.0,meal,./ETRI_data_RP_png/user04/1600558200/RP/1600571580.png,user04,37.43490860833333,127.13884939166668
17166,1599891840.0,personal_care,./ETRI_data_RP_png/user04/1599859800/RP/1599891840.png,user04,37.43492750909091,127.13886739090908
17168,1599891840.0,shop,./ETRI_data_RP_png/user12/1599867000/RP/1599891840.png,user12,37.42986564499999,126.42434957000005
17178,1599824160.0,outdoor_act,./ETRI_data_RP_png/user04/1599776160/RP/1599824160.png,user04,37.43246402,127.13696000000002
17187,1601105700.0,shop,./ETRI_data_RP_png/user12/1601076000/RP/1601105700.png,user12,37.55935598,126.97951694
17193,1599034620.0,work,./ETRI_data_RP_png/user02/1598972400/RP/1599034620.png,user02,37.52156268888889,127.03271649999998
17198,1599034620.0,work,./ETRI_data_RP_png/user04/1599001800/RP/1599034620.png,user04,37.47790816500001,127.122863805
17217,1599892980.0,socialising,./ETRI_data_RP_png/user04/1599859800/RP/1599892980.png,user04,37.434932025,127.13887034999998
17219,1599892980.0,entertainment,./ETRI_data_RP_png/user12/1599867000/RP/1599892980.png,user12,37.422191755,126.42343294999998
17236,1598862540.0,work,./ETRI_data_RP_png/user04/1598828400/RP/1598862540.png,user04,37.47769806666667,127.12254067500002
17245,1599979320.0,recreation_media,./ETRI_data_RP_png/user04/1599957060/RP/1599979320.png,user04,37.434957425,127.138879875
17247,1599979320.0,shop,./ETRI_data_RP_png/user12/1599951120/RP/1599979320.png,user12,37.553410271428575,127.01116336190476
17276,1599874500.0,recreation_media,./ETRI_data_RP_png/user04/1599859800/RP/1599874500.png,user04,37.43496015454546,127.13889413636366
17280,1599823200.0,outdoor_act,./ETRI_data_RP_png/user04/1599776160/RP/1599823200.png,user04,37.433656765,127.13807648499998
17294,1600327680.0,work,./ETRI_data_RP_png/user04/1600294800/RP/1600327680.png,user04,37.434921009090914,127.13886495454544
17299,1600755960.0,work,./ETRI_data_RP_png/user04/1600726800/RP/1600755960.png,user04,37.477714425,127.1224180625
17308,1600755960.0,work,./ETRI_data_RP_png/user02/1600700400/RP/1600755960.png,user02,37.52151444166666,127.03270789166667
17322,1599266400.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599266400.png,user04,37.4865913875,127.1053439625
17330,1600501740.0,work,./ETRI_data_RP_png/user04/1600470000/RP/1600501740.png,user04,37.434931875,127.138854725
17346,1598960520.0,outdoor_act,./ETRI_data_RP_png/user04/1598912400/RP/1598960520.png,user04,37.433491665,127.13874339
17351,1598960520.0,work,./ETRI_data_RP_png/user02/1598886000/RP/1598960520.png,user02,37.52156595555556,127.03283844444442
17359,1600323960.0,travel,./ETRI_data_RP_png/user04/1600294800/RP/1600323960.png,user04,37.53829021,127.04148234999998
17378,1601103360.0,recreation_media,./ETRI_data_RP_png/user04/1601079300/RP/1601103360.png,user04,37.43494683636364,127.13888824545457
17379,1601103360.0,shop,./ETRI_data_RP_png/user12/1601076000/RP/1601103360.png,user12,37.560213,126.9808058
17389,1601103360.0,study,./ETRI_data_RP_png/user02/1601046000/RP/1601103360.png,user02,37.529925266666666,127.03768926666667
17400,1599370680.0,household,./ETRI_data_RP_png/user04/1599347400/RP/1599370680.png,user04,37.434954572727264,127.13889867272724
17407,1599370680.0,entertainment,./ETRI_data_RP_png/user12/1599345000/RP/1599370680.png,user12,37.42772952222222,128.11208174444445
17415,1598916000.0,travel,./ETRI_data_RP_png/user04/1598912400/RP/1598916000.png,user04,37.4753357,127.12711500000005
17434,1600507920.0,household,./ETRI_data_RP_png/user04/1600470000/RP/1600507920.png,user04,37.434921654545455,127.1388606818182
17442,1600514280.0,outdoor_act,./ETRI_data_RP_png/user04/1600470000/RP/1600514280.png,user04,37.432395405,127.13777584
17461,1601201400.0,recreation_media,./ETRI_data_RP_png/user04/1601163000/RP/1601201400.png,user04,37.43497651818181,127.13888563636364
17465,1599906420.0,sleep,./ETRI_data_RP_png/user02/1599893100/RP/1599906420.png,user02,37.52996890833333,127.0376855
17481,1599906420.0,socialising,./ETRI_data_RP_png/user04/1599859800/RP/1599906420.png,user04,37.522169008333336,127.031536
17483,1599644220.0,shop,./ETRI_data_RP_png/user12/1599600600/RP/1599644220.png,user12,37.610524008333336,126.92903081666668
17487,1599644220.0,entertainment,./ETRI_data_RP_png/user11/1599577260/RP/1599644220.png,user11,37.48460184545454,126.9815814909091
17491,1599122100.0,work,./ETRI_data_RP_png/user02/1599058800/RP/1599122100.png,user02,37.52114344444445,127.03285364444444
17495,1599122100.0,work,./ETRI_data_RP_png/user04/1599085500/RP/1599122100.png,user04,37.47774765454545,127.12277837272728
17497,1600232820.0,work,./ETRI_data_RP_png/user04/1600207800/RP/1600232820.png,user04,37.477720741666666,127.12239471666668
17501,1599127620.0,socialising,./ETRI_data_RP_png/user02/1599058800/RP/1599127620.png,user02,37.522119875,127.03142129166666
17506,1599127620.0,travel,./ETRI_data_RP_png/user04/1599085500/RP/1599127620.png,user04,37.467075785,127.12638257
17513,1601087880.0,household,./ETRI_data_RP_png/user04/1601079300/RP/1601087880.png,user04,37.43496508333333,127.13888295
17525,1600924500.0,work,./ETRI_data_RP_png/user04/1600899900/RP/1600924500.png,user04,37.47773480000001,127.12244965833332
17534,1599995820.0,travel,./ETRI_data_RP_png/user02/1599922800/RP/1599995820.png,user02,37.52156803571428,127.03270225
17541,1601003040.0,meal,./ETRI_data_RP_png/user04/1600986000/RP/1601003040.png,user04,37.47560975789474,127.1265624368421
17557,1599008400.0,work,./ETRI_data_RP_png/user02/1598972400/RP/1599008400.png,user02,37.52155703333333,127.0327126888889
17561,1601000280.0,work,./ETRI_data_RP_png/user02/1600961640/RP/1601000280.png,user02,37.521533575,127.0327142
17566,1601000280.0,work,./ETRI_data_RP_png/user04/1600986000/RP/1601000280.png,user04,37.47765944166667,127.12224156666667
17585,1599998040.0,travel,./ETRI_data_RP_png/user02/1599922800/RP/1599998040.png,user02,37.527309130769225,127.03897666153844
17595,1600580340.0,work,./ETRI_data_RP_png/user04/1600558200/RP/1600580340.png,user04,37.43496459166666,127.138857275
17602,1599112500.0,work,./ETRI_data_RP_png/user02/1599058800/RP/1599112500.png,user02,37.521690166666666,127.03272124444445
17606,1601105220.0,shop,./ETRI_data_RP_png/user12/1601076000/RP/1601105220.png,user12,37.559456257142855,126.9807940952381
17613,1601105220.0,socialising,./ETRI_data_RP_png/user04/1601079300/RP/1601105220.png,user04,37.435240675,127.13847537
17625,1600996980.0,work,./ETRI_data_RP_png/user04/1600986000/RP/1600996980.png,user04,37.477714866666666,127.12269315000002
