,ts,action,img_path
43028,1600668480.0,work,./train/data/user04/1600640400/RP/1600668480.png
42533,1600574400.0,work,./train/data/user04/1600558200/RP/1600574400.png
45779,1601027340.0,travel,./train/data/user04/1600986000/RP/1601027340.png
40470,1600396500.0,work,./train/data/user04/1600380900/RP/1600396500.png
28306,1598854920.0,work,./train/data/user04/1598828400/RP/1598854920.png
15145,1599044220.0,recreation_media,./train/data/user03/1598986800/RP/1599044220.png
11524,1600594320.0,travel,./train/data/user02/1600592340/RP/1600594320.png
41214,1600483560.0,work,./train/data/user04/1600470000/RP/1600483560.png
32936,1599359940.0,socialising,./train/data/user04/1599347400/RP/1599359940.png
19832,1600176240.0,recreation_etc,./train/data/user03/1600106400/RP/1600176240.png
26378,1601034660.0,recreation_etc,./train/data/user03/1600963200/RP/1601034660.png
36579,1599860340.0,recreation_media,./train/data/user04/1599859800/RP/1599860340.png
40214,1600340880.0,work,./train/data/user04/1600294800/RP/1600340880.png
21401,1600412340.0,meal,./train/data/user03/1600371000/RP/1600412340.png
14574,1598862840.0,work,./train/data/user03/1598818020/RP/1598862840.png
14532,1598868660.0,sleep,./train/data/user03/1598818020/RP/1598868660.png
22264,1600510680.0,meal,./train/data/user03/1600448400/RP/1600510680.png
3516,1600053900.0,travel,./train/data/user01/1600013400/RP/1600053900.png
34167,1599565320.0,outdoor_act,./train/data/user04/1599522960/RP/1599565320.png
2286,1599922020.0,work,./train/data/user01/1599890820/RP/1599922020.png
18136,1599969900.0,personal_care,./train/data/user03/1599928800/RP/1599969900.png
32039,1599288180.0,meal,./train/data/user04/1599261300/RP/1599288180.png
3930,1600332180.0,shop,./train/data/user01/1600315920/RP/1600332180.png
25669,1600923960.0,work,./train/data/user03/1600876800/RP/1600923960.png
47143,1601177940.0,travel,./train/data/user04/1601163000/RP/1601177940.png
3110,1600008900.0,household,./train/data/user01/1599922800/RP/1600008900.png
47254,1601193720.0,work,./train/data/user04/1601163000/RP/1601193720.png
16668,1599374940.0,meal,./train/data/user03/1599328800/RP/1599374940.png
28858,1598935860.0,work,./train/data/user04/1598912400/RP/1598935860.png
688,1599295980.0,hobby,./train/data/user01/1599269580/RP/1599295980.png
36889,1599996840.0,personal_care,./train/data/user04/1599957060/RP/1599996840.png
16348,1599310380.0,recreation_media,./train/data/user03/1599231660/RP/1599310380.png
32939,1599388680.0,household,./train/data/user04/1599347400/RP/1599388680.png
16963,1599460980.0,recreation_media,./train/data/user03/1599422400/RP/1599460980.png
30870,1599091920.0,work,./train/data/user04/1599085500/RP/1599091920.png
19416,1600059840.0,work,./train/data/user03/1600020000/RP/1600059840.png
20651,1600230720.0,travel,./train/data/user03/1600192800/RP/1600230720.png
30561,1599134520.0,outdoor_act,./train/data/user04/1599085500/RP/1599134520.png
32,1598833260.0,household,./train/data/user01/1598832660/RP/1598833260.png
43834,1600749900.0,work,./train/data/user04/1600726800/RP/1600749900.png
41818,1600502580.0,work,./train/data/user04/1600470000/RP/1600502580.png
42131,1600606020.0,socialising,./train/data/user04/1600558200/RP/1600606020.png
47156,1601172420.0,travel,./train/data/user04/1601163000/RP/1601172420.png
632,1599293100.0,personal_care,./train/data/user01/1599269580/RP/1599293100.png
23936,1600696920.0,recreation_media,./train/data/user03/1600635600/RP/1600696920.png
20244,1600229700.0,travel,./train/data/user03/1600192800/RP/1600229700.png
28877,1598944680.0,work,./train/data/user04/1598912400/RP/1598944680.png
47168,1601195400.0,work,./train/data/user04/1601163000/RP/1601195400.png
16314,1599285600.0,household,./train/data/user03/1599231660/RP/1599285600.png
25993,1600909620.0,work,./train/data/user03/1600876800/RP/1600909620.png
13660,1600992420.0,work,./train/data/user02/1600961640/RP/1600992420.png
5217,1600605000.0,recreation_etc,./train/data/user01/1600527600/RP/1600605000.png
29243,1598917920.0,work,./train/data/user04/1598912400/RP/1598917920.png
25302,1600834800.0,work,./train/data/user03/1600792200/RP/1600834800.png
34079,1599563280.0,outdoor_act,./train/data/user04/1599522960/RP/1599563280.png
35384,1599699060.0,work,./train/data/user04/1599690000/RP/1599699060.png
19961,1600170420.0,recreation_etc,./train/data/user03/1600106400/RP/1600170420.png
34615,1599738960.0,outdoor_act,./train/data/user04/1599690000/RP/1599738960.png
2481,1599918960.0,travel,./train/data/user01/1599890820/RP/1599918960.png
1916,1599567120.0,travel,./train/data/user01/1599531660/RP/1599567120.png
31286,1599223980.0,recreation_etc,./train/data/user04/1599174600/RP/1599223980.png
12622,1600768560.0,meal,./train/data/user02/1600700400/RP/1600768560.png
41685,1600495680.0,work,./train/data/user04/1600470000/RP/1600495680.png
20892,1600317300.0,meal,./train/data/user03/1600286400/RP/1600317300.png
10009,1599122100.0,work,./train/data/user02/1599058800/RP/1599122100.png
23055,1600604520.0,recreation_media,./train/data/user03/1600533000/RP/1600604520.png
23326,1600566720.0,personal_care,./train/data/user03/1600533000/RP/1600566720.png
18968,1600080000.0,meal,./train/data/user03/1600020000/RP/1600080000.png
24777,1600731840.0,travel,./train/data/user03/1600707600/RP/1600731840.png
7653,1601089260.0,hobby,./train/data/user01/1601085900/RP/1601089260.png
13112,1600848780.0,work,./train/data/user02/1600786800/RP/1600848780.png
3336,1600072440.0,work,./train/data/user01/1600013400/RP/1600072440.png
35331,1599698400.0,work,./train/data/user04/1599690000/RP/1599698400.png
31370,1599183720.0,travel,./train/data/user04/1599174600/RP/1599183720.png
14360,1598861580.0,work,./train/data/user03/1598818020/RP/1598861580.png
41389,1600503300.0,work,./train/data/user04/1600470000/RP/1600503300.png
17370,1599565080.0,meal,./train/data/user03/1599510360/RP/1599565080.png
20300,1600244520.0,travel,./train/data/user03/1600192800/RP/1600244520.png
1539,1599544860.0,personal_care,./train/data/user01/1599531660/RP/1599544860.png
17384,1599549180.0,work,./train/data/user03/1599510360/RP/1599549180.png
8114,1601199240.0,recreation_media,./train/data/user01/1601166300/RP/1601199240.png
23308,1600602600.0,recreation_media,./train/data/user03/1600533000/RP/1600602600.png
28744,1598845560.0,meal,./train/data/user04/1598828400/RP/1598845560.png
6417,1600846980.0,recreation_media,./train/data/user01/1600831800/RP/1600846980.png
13977,1601116500.0,personal_care,./train/data/user02/1601046000/RP/1601116500.png
42861,1600691580.0,travel,./train/data/user04/1600640400/RP/1600691580.png
8932,1598950680.0,work,./train/data/user02/1598886000/RP/1598950680.png
40925,1600432200.0,travel,./train/data/user04/1600380900/RP/1600432200.png
28990,1598936460.0,work,./train/data/user04/1598912400/RP/1598936460.png
32219,1599290640.0,meal,./train/data/user04/1599261300/RP/1599290640.png
19152,1600094580.0,hobby,./train/data/user03/1600020000/RP/1600094580.png
40927,1600411980.0,work,./train/data/user04/1600380900/RP/1600411980.png
26979,1601105580.0,recreation_media,./train/data/user03/1601054580/RP/1601105580.png
21517,1600425000.0,recreation_etc,./train/data/user03/1600371000/RP/1600425000.png
26848,1601008380.0,work,./train/data/user03/1600963200/RP/1601008380.png
15941,1599209640.0,recreation_media,./train/data/user03/1599147360/RP/1599209640.png
29453,1598914500.0,personal_care,./train/data/user04/1598912400/RP/1598914500.png
35694,1599816120.0,socialising,./train/data/user04/1599776160/RP/1599816120.png
3050,1600001640.0,recreation_media,./train/data/user01/1599922800/RP/1600001640.png
13373,1601017620.0,work,./train/data/user02/1600961640/RP/1601017620.png
24665,1600778460.0,meal,./train/data/user03/1600707600/RP/1600778460.png
914,1599486060.0,recreation_media,./train/data/user01/1599442080/RP/1599486060.png
35590,1599798660.0,work,./train/data/user04/1599776160/RP/1599798660.png
29101,1598941020.0,work,./train/data/user04/1598912400/RP/1598941020.png
45096,1600921740.0,work,./train/data/user04/1600899900/RP/1600921740.png
41009,1600430040.0,outdoor_act,./train/data/user04/1600380900/RP/1600430040.png
17494,1599553020.0,work,./train/data/user03/1599510360/RP/1599553020.png
31868,1599313920.0,travel,./train/data/user04/1599261300/RP/1599313920.png
4889,1600511160.0,recreation_etc,./train/data/user01/1600450920/RP/1600511160.png
43191,1600666860.0,work,./train/data/user04/1600640400/RP/1600666860.png
7608,1601090100.0,hobby,./train/data/user01/1601085900/RP/1601090100.png
23749,1600686420.0,recreation_media,./train/data/user03/1600635600/RP/1600686420.png
45976,1601022180.0,work,./train/data/user04/1600986000/RP/1601022180.png
38463,1600166100.0,household,./train/data/user04/1600122300/RP/1600166100.png
26866,1601028720.0,recreation_etc,./train/data/user03/1600963200/RP/1601028720.png
21430,1600413960.0,household,./train/data/user03/1600371000/RP/1600413960.png
44032,1600747020.0,work,./train/data/user04/1600726800/RP/1600747020.png
20001,1600152000.0,travel,./train/data/user03/1600106400/RP/1600152000.png
16056,1599302400.0,recreation_media,./train/data/user03/1599231660/RP/1599302400.png
42292,1600590540.0,recreation_media,./train/data/user04/1600558200/RP/1600590540.png
25053,1600819260.0,work,./train/data/user03/1600792200/RP/1600819260.png
17930,1599609420.0,recreation_media,./train/data/user03/1599584400/RP/1599609420.png
19739,1600150620.0,personal_care,./train/data/user03/1600106400/RP/1600150620.png
7573,1601090400.0,hobby,./train/data/user01/1601085900/RP/1601090400.png
7501,1601093820.0,travel,./train/data/user01/1601085900/RP/1601093820.png
37304,1599968280.0,travel,./train/data/user04/1599957060/RP/1599968280.png
26724,1600994220.0,work,./train/data/user03/1600963200/RP/1600994220.png
33739,1599452640.0,work,./train/data/user04/1599430860/RP/1599452640.png
489,1599293940.0,personal_care,./train/data/user01/1599269580/RP/1599293940.png
32387,1599315180.0,recreation_media,./train/data/user04/1599261300/RP/1599315180.png
13250,1601006940.0,work,./train/data/user02/1600961640/RP/1601006940.png
17895,1599637920.0,household,./train/data/user03/1599584400/RP/1599637920.png
21003,1600320720.0,recreation_media,./train/data/user03/1600286400/RP/1600320720.png
32556,1599384300.0,household,./train/data/user04/1599347400/RP/1599384300.png
21110,1600331820.0,outdoor_act,./train/data/user03/1600286400/RP/1600331820.png
12417,1600761600.0,work,./train/data/user02/1600700400/RP/1600761600.png
11628,1600683600.0,work,./train/data/user02/1600614000/RP/1600683600.png
5062,1600451580.0,recreation_media,./train/data/user01/1600450920/RP/1600451580.png
2351,1599896580.0,hobby,./train/data/user01/1599890820/RP/1599896580.png
10517,1599211440.0,work,./train/data/user02/1599146220/RP/1599211440.png
37865,1600063440.0,work,./train/data/user04/1600035000/RP/1600063440.png
42555,1600569540.0,recreation_media,./train/data/user04/1600558200/RP/1600569540.png
16300,1599294540.0,recreation_media,./train/data/user03/1599231660/RP/1599294540.png
29836,1599018120.0,travel,./train/data/user04/1599001800/RP/1599018120.png
34819,1599716520.0,work,./train/data/user04/1599690000/RP/1599716520.png
37933,1600065600.0,work,./train/data/user04/1600035000/RP/1600065600.png
21215,1600353780.0,recreation_media,./train/data/user03/1600286400/RP/1600353780.png
22838,1600600680.0,meal,./train/data/user03/1600533000/RP/1600600680.png
36278,1599866580.0,socialising,./train/data/user04/1599859800/RP/1599866580.png
42460,1600609260.0,socialising,./train/data/user04/1600558200/RP/1600609260.png
15451,1599044760.0,recreation_media,./train/data/user03/1598986800/RP/1599044760.png
36238,1599879660.0,work,./train/data/user04/1599859800/RP/1599879660.png
46783,1601094060.0,recreation_media,./train/data/user04/1601079300/RP/1601094060.png
41672,1600507980.0,household,./train/data/user04/1600470000/RP/1600507980.png
17750,1599611760.0,work,./train/data/user03/1599584400/RP/1599611760.png
47598,1601182680.0,socialising,./train/data/user04/1601163000/RP/1601182680.png
23666,1600664940.0,work,./train/data/user03/1600635600/RP/1600664940.png
43595,1600746540.0,work,./train/data/user04/1600726800/RP/1600746540.png
33181,1599389160.0,household,./train/data/user04/1599347400/RP/1599389160.png
33419,1599445140.0,work,./train/data/user04/1599430860/RP/1599445140.png
25549,1600918320.0,work,./train/data/user03/1600876800/RP/1600918320.png
14478,1598845440.0,recreation_media,./train/data/user03/1598818020/RP/1598845440.png
4757,1600495860.0,recreation_media,./train/data/user01/1600450920/RP/1600495860.png
47624,1601170800.0,travel,./train/data/user04/1601163000/RP/1601170800.png
859,1599456000.0,work,./train/data/user01/1599442080/RP/1599456000.png
37074,1599982140.0,recreation_media,./train/data/user04/1599957060/RP/1599982140.png
39662,1600211040.0,travel,./train/data/user04/1600207800/RP/1600211040.png
12633,1600772820.0,work,./train/data/user02/1600700400/RP/1600772820.png
23433,1600677360.0,recreation_etc,./train/data/user03/1600635600/RP/1600677360.png
12033,1600646280.0,travel,./train/data/user02/1600614000/RP/1600646280.png
8246,1601196480.0,sleep,./train/data/user01/1601166300/RP/1601196480.png
9238,1599043620.0,work,./train/data/user02/1598972400/RP/1599043620.png
11946,1600650900.0,work,./train/data/user02/1600614000/RP/1600650900.png
12873,1600825140.0,work,./train/data/user02/1600786800/RP/1600825140.png
41620,1600508520.0,household,./train/data/user04/1600470000/RP/1600508520.png
10702,1599896100.0,travel,./train/data/user02/1599893100/RP/1599896100.png
26324,1601040840.0,recreation_etc,./train/data/user03/1600963200/RP/1601040840.png
23086,1600572360.0,socialising,./train/data/user03/1600533000/RP/1600572360.png
15715,1599102660.0,household,./train/data/user03/1599058980/RP/1599102660.png
18974,1600052820.0,household,./train/data/user03/1600020000/RP/1600052820.png
30295,1599090360.0,work,./train/data/user04/1599085500/RP/1599090360.png
30419,1599113280.0,work,./train/data/user04/1599085500/RP/1599113280.png
7973,1601207220.0,household,./train/data/user01/1601166300/RP/1601207220.png
11364,1599998400.0,personal_care,./train/data/user02/1599922800/RP/1599998400.png
32177,1599289380.0,meal,./train/data/user04/1599261300/RP/1599289380.png
1990,1599536220.0,household,./train/data/user01/1599531660/RP/1599536220.png
5480,1600533900.0,household,./train/data/user01/1600527600/RP/1600533900.png
16711,1599375240.0,meal,./train/data/user03/1599328800/RP/1599375240.png
23031,1600571580.0,socialising,./train/data/user03/1600533000/RP/1600571580.png
2654,1600003560.0,meal,./train/data/user01/1599922800/RP/1600003560.png
44890,1600929360.0,work,./train/data/user04/1600899900/RP/1600929360.png
9303,1599024900.0,work,./train/data/user02/1598972400/RP/1599024900.png
933,1599464760.0,study,./train/data/user01/1599442080/RP/1599464760.png
17461,1599554400.0,work,./train/data/user03/1599510360/RP/1599554400.png
37468,1599986460.0,household,./train/data/user04/1599957060/RP/1599986460.png
25721,1600939020.0,travel,./train/data/user03/1600876800/RP/1600939020.png
14136,1601094000.0,recreation_media,./train/data/user02/1601046000/RP/1601094000.png
11505,1600601280.0,meal,./train/data/user02/1600592340/RP/1600601280.png
7352,1601089920.0,hobby,./train/data/user01/1601085900/RP/1601089920.png
39175,1600241400.0,work,./train/data/user04/1600207800/RP/1600241400.png
20020,1600170300.0,recreation_etc,./train/data/user03/1600106400/RP/1600170300.png
37013,1599988680.0,meal,./train/data/user04/1599957060/RP/1599988680.png
15744,1599104580.0,household,./train/data/user03/1599058980/RP/1599104580.png
3259,1600082940.0,recreation_media,./train/data/user01/1600013400/RP/1600082940.png
21728,1600420800.0,personal_care,./train/data/user03/1600371000/RP/1600420800.png
14993,1599048480.0,recreation_media,./train/data/user03/1598986800/RP/1599048480.png
